id,video_id,comment_id,text_display,text_original,is_spam,checked
233,1z4ughaHFj4,UgyFBQJSGt9P8mhQs5F4AaABAg,Vodi free reload ❤❤❤????????<br /><br />ලේසියෙන්ම Reload ගන්න පුලුවන් ඇප් එකක් තමා vodi කියන්නෙ. කරන්න තියෙන්නෙ මෙච්චරයි play story යෙන් vodi app එක ගන්න register වෙද්දි referral code එකට මතක ඇතුව NTM479  ගහන්න. ඊට පස්සෙ මට මැසේජ් එකක් දාන්න referral එක ගහල register උනු අය. points 40 අරන් දෙන්නම් මන් ඊට පස්සෙ.code එක ගැහුවේ නැත්තම් එන් නැ හොදේ.<br />Dent වගේ invite කරන්න ඕන් නැ points හොයන්න.Ad තියෙනව බලන්න.ඒවයින් පොඉන්ට් හොයන්න පුලුවන්. <br />Add උනු අයට call අරන් points හොයන්නත් පුලුවන් ලේසියෙන්ම (ඇඩ් උනු අයගේ group හදල තියෙන්නෙ ඒකට) .... call ගත්තට සල්ලි කැපෙන් නෑ <br />Call එක තප්.3 වගේ තියල කට් කරාම හරි...එක call එකකට points 3 ගානෙ එනවා.<br />එහෙම එකතු කරල reload ගන්න පුලුවන් ⁣ලේසියෙන්ම...<br /><br />????????????????????????????????????????????????????????????????????????????????????<br />Dead heart,"Vodi free reload ❤❤❤????????

ලේසියෙන්ම Reload ගන්න පුලුවන් ඇප් එකක් තමා vodi කියන්නෙ. කරන්න තියෙන්නෙ මෙච්චරයි play story යෙන් vodi app එක ගන්න register වෙද්දි referral code එකට මතක ඇතුව NTM479  ගහන්න. ඊට පස්සෙ මට මැසේජ් එකක් දාන්න referral එක ගහල register උනු අය. points 40 අරන් දෙන්නම් මන් ඊට පස්සෙ.code එක ගැහුවේ නැත්තම් එන් නැ හොදේ.
Dent වගේ invite කරන්න ඕන් නැ points හොයන්න.Ad තියෙනව බලන්න.ඒවයින් පොඉන්ට් හොයන්න පුලුවන්. 
Add උනු අයට call අරන් points හොයන්නත් පුලුවන් ලේසියෙන්ම (ඇඩ් උනු අයගේ group හදල තියෙන්නෙ ඒකට) .... call ගත්තට සල්ලි කැපෙන් නෑ 
Call එක තප්.3 වගේ තියල කට් කරාම හරි...එක call එකකට points 3 ගානෙ එනවා.
එහෙම එකතු කරල reload ගන්න පුලුවන් ⁣ලේසියෙන්ම...

????????????????????????????????????????????????????????????????????????????????????
Dead heart",1,1
234,1z4ughaHFj4,UgwLvfW67-qiwALObJR4AaABAg,ඔබ හින්දා වැටුනු අපරාදේ  කඳුලු...පසු තැවෙන තැනට වැටුනා මං......පවු කරලා වැඩක් නෑ සිල් අරන් මම යන්නම යන්නම්  සමු අරන්....,ඔබ හින්දා වැටුනු අපරාදේ  කඳුලු...පසු තැවෙන තැනට වැටුනා මං......පවු කරලා වැඩක් නෑ සිල් අරන් මම යන්නම යන්නම්  සමු අරන්....,0,1
238,1z4ughaHFj4,UgyROZGA7xZ4fJ1-n_R4AaABAg,පෞ කරල වැඩක් නෑ සිල් අරන්,පෞ කරල වැඩක් නෑ සිල් අරන්,0,1
239,1z4ughaHFj4,UgxkSvSxko9LZzcQyHl4AaABAg,Maru a????...eeth yakuuu...මේකත්  මල් song එකක්  ne..????????,Maru a????...eeth yakuuu...මේකත්  මල් song එකක්  ne..????????,0,1
240,1z4ughaHFj4,UgwRufLd4Lp6rZp_Uph4AaABAg,අපරාදේ කදුලු . ඔබ හින්ද වැටුණු .. සුදු මුන  ඔබගෙරත්තරන් ????????,අපරාදේ කදුලු . ඔබ හින්ද වැටුණු .. සුදු මුන  ඔබගෙරත්තරන් ????????,0,1
243,1z4ughaHFj4,UgyfCVf6XTrYxcVWzN14AaABAg,"දෙවේනි පාර අහපුවහම, සුපිරි, ජය විවා????????????","දෙවේනි පාර අහපුවහම, සුපිරි, ජය විවා????????????",0,1
245,1z4ughaHFj4,Ugx30aqdQrR9gaZjNxJ4AaABAg,"Lyrics Video එක ඕනෙ අයට ☝<br /><a href=""https://youtu.be/Nk6NT-B1WQI"">https://youtu.be/Nk6NT-B1WQI</a>","Lyrics Video එක ඕනෙ අයට ☝
https://youtu.be/Nk6NT-B1WQI",1,1
247,1z4ughaHFj4,UgzL3QVewYXp9WGs_nd4AaABAg,ලංකාවේ සිංදුවක් හිට් කරන්න මෙච්චර අඩන්න ඕනේ ද? ????,ලංකාවේ සිංදුවක් හිට් කරන්න මෙච්චර අඩන්න ඕනේ ද? ????,0,1
248,1z4ughaHFj4,Ugza60H2KTMY2DHfWzJ4AaABAg,වැස්සක් වැහැල පැවුව වගේ.අඩන්න එපා යකෝ..කියන සමහර වචන තේරුන් නැති එකම එකා මන් විතරද..????????,වැස්සක් වැහැල පැවුව වගේ.අඩන්න එපා යකෝ..කියන සමහර වචන තේරුන් නැති එකම එකා මන් විතරද..????????,0,1
249,1z4ughaHFj4,UgzcLp1_tZ3B9X0WiKd4AaABAg,දැන් කීපාරක් ඇහුවද..ඒත් මදි තිවංක..එච්චර ලස්සනයි..එච්චර ආදරෙයි ඔය හඩට..,දැන් කීපාරක් ඇහුවද..ඒත් මදි තිවංක..එච්චර ලස්සනයි..එච්චර ආදරෙයි ඔය හඩට..,0,1
251,1z4ughaHFj4,Ugz_gLgSP_NH_B4vGl14AaABAg,මේ කමෙන්ට් අස්සෙත් ලයික් හිගාකන උන් හැම තැනම????????,මේ කමෙන්ට් අස්සෙත් ලයික් හිගාකන උන් හැම තැනම????????,0,1
252,1z4ughaHFj4,UgzuEpnCFFEVHC1pjPx4AaABAg,මල් ✋ ✋✋✋✋<br />කට හඩ ????????,"මල් ✋ ✋✋✋✋
කට හඩ ????????",0,1
254,1z4ughaHFj4,UgxFswIxVCFpwq2tk4J4AaABAg,හොඳයි කොල්ලො..මන් ඔයාට සින්දුවක් ලියලා දෙන්නම්.මට ඔයාගෙ වට්ස් අප් නම්බර් එක එවන්න,හොඳයි කොල්ලො..මන් ඔයාට සින්දුවක් ලියලා දෙන්නම්.මට ඔයාගෙ වට්ස් අප් නම්බර් එක එවන්න,0,1
256,1z4ughaHFj4,UgyoR-4TuwGnEn1Wz0V4AaABAg,"<a href=""https://youtu.be/G3BuvVw6c4M"">https://youtu.be/G3BuvVw6c4M</a>",https://youtu.be/G3BuvVw6c4M,1,1
262,1z4ughaHFj4,UgzxEui7AaPHKilshLZ4AaABAg,ඔක්කොම හොදයී වැලපෙන එකනේ ඒපා වෙන්නේ...,ඔක්කොම හොදයී වැලපෙන එකනේ ඒපා වෙන්නේ...,0,1
268,1z4ughaHFj4,UgygjndUhYRFFFgHebR4AaABAg,පට්ට සිංදුව මල් සිංදු වලට වඩා ගොඩාක් ලස්සනයි සුපිරි ⁣කටහඩක් තියෙන්නේ ????????????,පට්ට සිංදුව මල් සිංදු වලට වඩා ගොඩාක් ලස්සනයි සුපිරි ⁣කටහඩක් තියෙන්නේ ????????????,0,1
270,1z4ughaHFj4,UgxC6GN82n4hXd2SLMV4AaABAg,Congratulation # 1 on trending avilla...adata sinduva upload karala davas 3i.තව මොන කතාද?️????️????️????️????️????️????️????️????????????????????????????????????????????????,Congratulation # 1 on trending avilla...adata sinduva upload karala davas 3i.තව මොන කතාද?️????️????️????️????️????️????️????️????????????????????????????????????????????????,0,1
272,1z4ughaHFj4,Ugx2NIizittmPlMGI-t4AaABAg,ලස්සනයි අයියේ ගොඩාරියක් .????,ලස්සනයි අයියේ ගොඩාරියක් .????,0,1
275,1z4ughaHFj4,Ugz932wNS1s8O89M8HB4AaABAg,කිපාරක් ඇහුවද මාර ලස්සනයි අයියා...කටහඩනම් මරූ ????????,කිපාරක් ඇහුවද මාර ලස්සනයි අයියා...කටහඩනම් මරූ ????????,0,1
277,1z4ughaHFj4,UgzRKvcaVtUmF5z7qZ14AaABAg,"තිවංකගේ නෙමේ කාගේ සිංදුවක් උනත් සිංදුව ලස්සන වෙන්නෙ වොයිස් එකෙන් නෙමේ.....ඒක අහන්නෙ අපි එකට නියමයි කියන්නෙ ගොඩක්ම මියුසික් එක  නිසා,මෙලඩිය  නිසා......<br /><br /><br />මේකේ මියුසික් මෙලඩි ප්‍රගීත් පේරේරගේ,පට්ටම කෙනෙක්......ඒකයි මේක මෙහෙම ලස්සන වෙන්නෙ,ඒත් කියන්නෙ තිවා පට්ටලු...පට්ටයි තමයි ඒත් සිංදුවක ක්‍රෙඩිට් මියුසික් කරන කෙනාටත් භාගයක් වත් යන්නම ඕන දෙයක්...<br /><br />ප්‍රගීත් පෙරේරාගේ ගොඩක් මියුසික් වල වගේ අන්තිම ටික ස්ලෝව් කරලා අහන්න තිබ්බනම් කියලා හිතුනත් මේකේ එහෙම කරලා නෑ නේ,????????<br /><br /><br />Anyway Great","තිවංකගේ නෙමේ කාගේ සිංදුවක් උනත් සිංදුව ලස්සන වෙන්නෙ වොයිස් එකෙන් නෙමේ.....ඒක අහන්නෙ අපි එකට නියමයි කියන්නෙ ගොඩක්ම මියුසික් එක  නිසා,මෙලඩිය  නිසා......


මේකේ මියුසික් මෙලඩි ප්‍රගීත් පේරේරගේ,පට්ටම කෙනෙක්......ඒකයි මේක මෙහෙම ලස්සන වෙන්නෙ,ඒත් කියන්නෙ තිවා පට්ටලු...පට්ටයි තමයි ඒත් සිංදුවක ක්‍රෙඩිට් මියුසික් කරන කෙනාටත් භාගයක් වත් යන්නම ඕන දෙයක්...

ප්‍රගීත් පෙරේරාගේ ගොඩක් මියුසික් වල වගේ අන්තිම ටික ස්ලෝව් කරලා අහන්න තිබ්බනම් කියලා හිතුනත් මේකේ එහෙම කරලා නෑ නේ,????????


Anyway Great",0,1
282,1z4ughaHFj4,UgwFFd-nDoP1HFuWUyV4AaABAg,තිවා එක මරූ ආ සතුටුඉ<br />යි තිවා අදරේයි,"තිවා එක මරූ ආ සතුටුඉ
යි තිවා අදරේයි",0,1
283,1z4ughaHFj4,UgzQEDFJP-OC9XXLjXB4AaABAg,තිවා ගැම්ම මචන් සුභ පතනවා බං. ගමේ කොල්ලා උඹ. ඉදිරියට යන්න සප් එක දෙනවා.,තිවා ගැම්ම මචන් සුභ පතනවා බං. ගමේ කොල්ලා උඹ. ඉදිරියට යන්න සප් එක දෙනවා.,0,1
287,1z4ughaHFj4,UgzyhPvrqZ6rDw3xt5t4AaABAg,හිරු ස්ටාර් නොවුනට අපෙ ස්ටාර් තිවන්ක තමා,හිරු ස්ටාර් නොවුනට අපෙ ස්ටාර් තිවන්ක තමා,0,1
290,1z4ughaHFj4,Ugxegaftv2FSGJ8zqXt4AaABAg,අයියෝ හැමනෙනවා ????????,අයියෝ හැමනෙනවා ????????,0,1
292,1z4ughaHFj4,Ugx3QAWP_xQAetoFNHl4AaABAg,හොබ එලකල් තලියෙල් හිලලා,හොබ එලකල් තලියෙල් හිලලා,0,1
295,1z4ughaHFj4,UgywnXo1PaGVNvbAXjp4AaABAg,තිවාව හැමදාම හිරු ස්ටාර් එකෙන් කපන්ඩ බලාගෙන හිටපු අයට රිදෙයි ආ දැන්..නියමයි අය්යේ❤️❤️????,තිවාව හැමදාම හිරු ස්ටාර් එකෙන් කපන්ඩ බලාගෙන හිටපු අයට රිදෙයි ආ දැන්..නියමයි අය්යේ❤️❤️????,0,1
296,1z4ughaHFj4,UgxKeQsvankUJg7OQz94AaABAg,#1 On Trending තිවා ❤,#1 On Trending තිවා ❤,0,1
301,1z4ughaHFj4,Ugy2V-u_MqXgjZvx00l4AaABAg,මච් ලව් TDK ❤️,මච් ලව් TDK ❤️,0,1
302,1z4ughaHFj4,UgxhpQV-NK9ZzjyV2tl4AaABAg,මච් ලව් TDK ❤️,මච් ලව් TDK ❤️,0,1
303,1z4ughaHFj4,UgwNrvXB2Elqq3xxIWB4AaABAg,ෆට්ට❤️????????,ෆට්ට❤️????????,0,1
308,1z4ughaHFj4,Ugw5ewc68bUbOeUrS0V4AaABAg,ඒක නියමියි බ්‍රෝ.. කව්රු කොහොම කීවත් අපේ හිරු ස්ටාර් (TDK)..<br />ජය වේවා!!<br />????????????,"ඒක නියමියි බ්‍රෝ.. කව්රු කොහොම කීවත් අපේ හිරු ස්ටාර් (TDK)..
ජය වේවා!!
????????????",0,1
309,1z4ughaHFj4,UgwL7MRs1KD6gz0uUB94AaABAg,"<a href=""https://youtu.be/mGYChJq59iQ"">https://youtu.be/mGYChJq59iQ</a>",https://youtu.be/mGYChJq59iQ,1,1
311,1z4ughaHFj4,Ugyg2SLwc1xy5BId78N4AaABAg,"<a href=""https://youtu.be/xA0I7ehOXqc"">https://youtu.be/xA0I7ehOXqc</a>",https://youtu.be/xA0I7ehOXqc,1,1
312,1z4ughaHFj4,Ugw3A5CTZJf9eQFUs3Z4AaABAg,"<a href=""https://youtu.be/xA0I7ehOXqc"">https://youtu.be/xA0I7ehOXqc</a>",https://youtu.be/xA0I7ehOXqc,1,1
315,1z4ughaHFj4,UgyGO41nIioB50fTOJp4AaABAg,හිතපු විදිහටම තිවංක අයියිගේ මතක අමතකයිලු trending 01  ඇවිත් ...congratulations ...මෙච්චර කාලෙකට අහපු ලස්සනම සින්දුව..කියන්න වචන නැ...super! super! super!,හිතපු විදිහටම තිවංක අයියිගේ මතක අමතකයිලු trending 01  ඇවිත් ...congratulations ...මෙච්චර කාලෙකට අහපු ලස්සනම සින්දුව..කියන්න වචන නැ...super! super! super!,0,1
317,1z4ughaHFj4,Ugywfn_gWOnJZbA7k5J4AaABAg,සුපිරි කටහඩක්.තිවංක කෑ ගහනවා කියල විවේචනය කරපු රූකාන්ත ගුණතිලක දකින්නෝන මේකෙ like ගානයි unlike ගානයි.,සුපිරි කටහඩක්.තිවංක කෑ ගහනවා කියල විවේචනය කරපු රූකාන්ත ගුණතිලක දකින්නෝන මේකෙ like ගානයි unlike ගානයි.,0,1
